Error Code,Error Type,Form Name,Packet,Variable Name,Type of Check,Name of the Test,Full Test Description,List of form(s) compared in this test,List of variable(s) compared in this test
a1a-ivp-m-076,Error,A1a,I - UDS Initial Visit (new participants),DOCADVICE,Missingness,DOCADVICE must be present,Q29. DOCADVICE (Followed doctor's advice in past year?) cannot be blank,,
a1a-ivp-m-078,Error,A1a,I - UDS Initial Visit (new participants),HEALTHACC,Missingness,HEALTHACC must be present,Q30. HEALTHACC (healthcare access) cannot be blank,,
a1a-ivp-m-080,Error,A1a,I - UDS Initial Visit (new participants),LESSCOURT,Missingness,LESSCOURT must be present,Q31. LESSCOURT (Treated with less courtesy than others?) cannot be blank,,
a1a-ivp-m-082,Error,A1a,I - UDS Initial Visit (new participants),POORSERV,Missingness,POORSERV must be present,Q32. POORSERV (Receive poorer service than others?) cannot be blank,,
a1a-ivp-m-084,Error,A1a,I - UDS Initial Visit (new participants),NOTSMART,Missingness,NOTSMART must be present,Q33. NOTSMART (Treated like you aren't smart?) cannot be blank,,
a1a-ivp-m-086,Error,A1a,I - UDS Initial Visit (new participants),ACTAFRAID,Missingness,ACTAFRAID must be present,Q34. ACTAFRAID (People act afraid of you?) cannot be blank,,
a1a-ivp-m-088,Error,A1a,I - UDS Initial Visit (new participants),THREATENED,Missingness,THREATENED must be present,Q35. THREATENED (Are you often threatened?) cannot be blank,,
a1a-ivp-m-090,Error,A1a,I - UDS Initial Visit (new participants),POORMEDTRT,Missingness,POORMEDTRT must be present,Q36. POORMEDTRT (Poor medical treatment compared to others?) cannot be blank,,
a1a-ivp-m-092,Error,A1a,I - UDS Initial Visit (new participants),EXPANCEST,Missingness,"If day to day experience is more than once a year, at least one main reason for the experience must be checked","At least one of the following variables must be equal to 1: Q37a1. EXPANCEST, Q37a2. EXPGENDER, Q37a3. EXPRACE, Q37a4. EXPAGE, Q37a5. EXPRELIG, Q37a6. EXPHEIGHT, Q37a7. EXPWEIGHT, Q37a8. EXPAPPEAR, Q37a9. EXPSEXORN, Q37a10. EXPEDUCINC, Q37a11. EXPDISAB, Q37a12. EXPSKIN, Q37a13. EXPOTHER, Q37a14. EXPNOTAPP, Q37a15. EXPNOANS",,"EXPANCEST,"
,,,,,,,,,"EXPGENDER,"
,,,,,,,,,"EXPRACE,"
,,,,,,,,,"EXPAGE,"
,,,,,,,,,"EXPRELIG,"
,,,,,,,,,"EXPHEIGHT,"
,,,,,,,,,"EXPWEIGHT,"
,,,,,,,,,"EXPAPPEAR,"
,,,,,,,,,"EXPSEXORN,"
,,,,,,,,,"EXPEDUCINC,"
,,,,,,,,,"EXPDISAB,"
,,,,,,,,,"EXPSKIN,"
,,,,,,,,,"EXPOTHER,"
,,,,,,,,,"EXPNOTAPP,"
,,,,,,,,,EXPNOANS
a1a-ivp-m-108,Error,A1a,I - UDS Initial Visit (new participants),EXPSTRS,Missingness,EXPSTRS conditionally blank,If Q37a14. EXPNOTAPP (Main reason not applicable) = 1 (yes) then Q38. EXPSTRS (How stressful have the experiences above been?) must be blank,,
a1a-ivp-m-110,Error,A1a,I - UDS Initial Visit (new participants),FRMDATEA1A,Missingness,FRMDATEA1A must be present,Q0a. FRMDATEA1A (A1a form date) cannot be blank,,
a1a-ivp-m-112,Error,A1a,I - UDS Initial Visit (new participants),LANGA1A,Missingness,LANGA1A must be present,Q0c. LANGA1A (Language of A1a administration) cannot be blank,,
a1a-ivp-m-114,Error,A1a,I - UDS Initial Visit (new participants),MODEA1A,Missingness,MODEA1A must be present,Q0d. MODEA1A (A1a in person or remote) cannot be blank,,
a1a-ivp-m-116,Error,A1a,I - UDS Initial Visit (new participants),RMREASA1A,Missingness,RMREASA1A conditionally present,If Q0d. MODEA1A (A1a in person or remote) = 2 (Remote) then Q0d1. RMREASA1A (Reason for remote A1a) cannot be blank,,"MODEA1A, RMREASA1A"
a1a-ivp-m-117,Error,A1a,I - UDS Initial Visit (new participants),RMREASA1A,Missingness,RMREASA1A conditionally blank,If Q0d. MODEA1A (A1a in person or remote) does not equal 2 (Remote) then Q0d1. RMREASA1A (Reason for remote A1a) must be blank,,"MODEA1A, RMREASA1A"
a1a-ivp-m-119,Error,A1a,I - UDS Initial Visit (new participants),RMMODEA1A,Missingness,RMMODEA1A conditionally present,If Q0d. MODEA1A (A1a in person or remote) = 2 (Remote) then Q0d1a. RMMODEA1A (Mode of remote A1a administration) cannot be blank,,"MODEA1A, RMMODEA1A"
a1a-ivp-m-120,Error,A1a,I - UDS Initial Visit (new participants),RMMODEA1A,Missingness,RMMODEA1A conditionally blank,If Q0d. MODEA1A (A1a in person or remote) does not equal 2 (Remote) then Q0d1a. RMMODEA1A (Mode of remote A1a administration) must be blank,,"MODEA1A, RMMODEA1A"
a1a-ivp-m-122,Error,A1a,I - UDS Initial Visit (new participants),ADMINA1A,Missingness,ADMINA1A must be present,Q0e. ADMINA1A (A1a administration) cannot be blank,,
a1a-ivp-m-124,Error,A1a,I - UDS Initial Visit (new participants),A1ANOT,Missingness,A1ANOT conditionally present,"If Q0d. MODEA1A (A1a in person, remote or not completed) = 0 (not completed) then Q0d2. A1ANOT (If form was not submitted, specify reason) cannot be blank",,"MODEA1A, A1ANOT"
a1a-ivp-m-126,Error,A1a,I - UDS Initial Visit (new participants),MODEA1A,Missingness,A1A form must be blank,"If Q0d. MODEA1A (A1a in person, remote, or not complete) = 0 (not complete), form A1A should not have data filled",,
a1a-ivp-m-127,Error,A1a,I - UDS Initial Visit (new participants),A1ANOT,Missingness,A1ANOT conditionally blank,"If Q0d. MODEA1A (A1a in person, remote or not completed) = 1 or 2 (In-person or remote) then Q0d2. A1ANOT (If form was not submitted, specify reason) must be blank",,"MODEA1A, A1ANOT"
a1a-ivp-m-128,Error,A1a,I - UDS Initial Visit (new participants),EXPSTRS,Missingness,EXPSTRS conditionally blank,If Q37a14. EXPNOTAPP (Main reason not applicable) ne 1 (not selected) then Q38. EXPSTRS (How stressful have the experiences above been?) cannot be blank,,
a1a-ivp-p-1001,Alert,A1a,I - UDS Initial Visit (new participants),CHILDCOMM,Plausibility,Consisitency in family/friend contact across forms,"If Form A2, Q0d. MODEA2 is not equal to 0 (Form not completed), and Form A2 Q1. INRELTO (relationship to participant) = 2 (Child) and Form A2 Q4a1. INCNTFRQ (primary contact freq w/participant)= 6 (less than once a month), then Q22. CHILDCOMM (Frequency of communication with children?) should be <= 2 or 8 (several times a year or less, or prefer not to answer)","a2, a1a","CHILDCOMM, INRELTO, INCNTFRQ, MODEA2"
a1a-ivp-p-1002,Alert,A1a,I - UDS Initial Visit (new participants),CHILDCOMM,Plausibility,Consisitency in family/friend contact across forms,"If Form A2, Q0d. MODEA2 is not equal to 0 (Form not completed), and Form A2 Q1. INRELTO (relationship to participant) = 2 (Child) and Form A2 Q4a1. INCNTFRQ (primary contact freq w/participant) is < 6 (more than monthly), then Q22. CHILDCOMM (Frequency of communication with children?) should be > 2 or 8 (several times a month or more, or prefer not to answer)","a2, a1a","CHILDCOMM, INRELTO, INCNTFRQ, MODEA2"
a1a-ivp-p-1003,Alert,A1a,I - UDS Initial Visit (new participants),FRIENDCOMM,Plausibility,Consisitency in family/friend contact across forms,"If Form A2, Q0d. MODEA2 is not equal to 0 (Form not completed), and Form A2 Q1. INRELTO (relationship to participant) = 5 (Friend, neighbor, or someone known through family, friends, work, or community (e.g., church)) and Form A2 Q4a1. INCNTFRQ (primary contact freq w/participant) should not equal 6 (less than once a month), then Q23. FRIENDCOMM (Frequency of communication with friends?) should be <=2 or 8 (several times a year or less, or prefer not to answer)","a2, a1a","FRIENDCOMM, INRELTO, INCNTFRQ, MODEA2"
a1a-ivp-p-1004,Alert,A1a,I - UDS Initial Visit (new participants),FRIENDCOMM,Plausibility,Consisitency in family/friend contact across forms,"If Form A2, Q0d. MODEA2 is not equal to 0 (Form not completed), and Form A2 Q1. INRELTO (relationship to participant) = 5 (Friend, neighbor, or someone known through family, friends, work, or community (e.g., church)) and Form A2 Q4a1. INCNTFRQ (primary contact freq w/participant) is < 6 (more than monthly), then Q23. FRIENDCOMM (Frequency of communication with friends?) should be > 2 or 8 (several times a month or more, or prefer not to answer)","a2, a1a","FRIENDCOMM, INRELTO, INCNTFRQ, MODEA2"
a1a-ivp-p-1005,Alert,A1a,I - UDS Initial Visit (new participants),EATLESSYR,Plausibility,EATLESS compared to EATLESSYR,If Q10. EATLESS (Ever eaten less due to money?) = 0 (No) then Q11. EATLESSYR (Eaten less this year due to money?) should not equal 1 (Yes),,"EATLESS, EATLESSYR"
a1a-ivp-p-1006,Alert,A1a,I - UDS Initial Visit (new participants),LESSMEDSYR,Plausibility,LESSMEDS compared to LESSMEDSYR,If Q12. LESSMEDS (Ever taken less prescriptions due to money?) = 0 (No) then Q13. LESSMEDSYR (Taken less presriptions this year due to money?) should not equal 1 (Yes),,"LESSMEDS, LESSMEDSYR"
a1a-ivp-p-1007,Alert,A1a,I - UDS Initial Visit (new participants),EXPNOTAPP,Plausibility,"If one main reason for experiences is given, cannot check Not applicable","If Q37a1. EXPANCEST, Q37a2. EXPGENDER, Q37a3. EXPRACE, Q37a4. EXPAGE, Q37a5. EXPRELIG, Q37a6. EXPHEIGHT, Q37a7. EXPWEIGHT, Q37a8. EXPAPPEAR, Q37a9. EXPSEXORN, Q37a10. EXPEDUCINC, Q37a11. EXPDISAB, Q37a12. EXPSKIN, Q37a13. EXPOTHER, or Q37a15. EXPNOANS=1 then Q37a14. EXPNOTAPP cannot equal 1 (Main reason for experiences - Not applicable)",,"EXPANCEST, EXPGENDER, EXPRACE, EXPAGE, EXPRELIG, EXPHEIGHT, EXPWEIGHT, EXPAPPEAR, EXPSEXORN, EXPEDUCINC, EXPDISAB, EXPSKIN, EXPOTHER, EXPNOANS, EXPNOTAPP"
a1a-ivp-p-1008,Alert,A1a,I - UDS Initial Visit (new participants),EXPNOANS,Plausibility,"If one main reason for experiences is given, cannot check Prefer not to answer","If Q37a1. EXPANCEST, Q37a2. EXPGENDER, Q37a3. EXPRACE, Q37a4. EXPAGE, Q37a5. EXPRELIG, Q37a6. EXPHEIGHT, Q37a7. EXPWEIGHT, Q37a8. EXPAPPEAR, Q37a9. EXPSEXORN, Q37a10. EXPEDUCINC, Q37a11. EXPDISAB, Q37a12. EXPSKIN, Q37a13. EXPOTHER, or Q37a14. EXPNTAPP=1 then Q37a15. EXPNOANS cannot equal 1 (Main reason for experiences - Prefer not to answer)",,"EXPANCEST, EXPGENDER, EXPRACE, EXPAGE, EXPRELIG, EXPHEIGHT, EXPWEIGHT, EXPAPPEAR, EXPSEXORN, EXPEDUCINC, EXPDISAB, EXPSKIN, EXPOTHER, EXPNOANS, EXPNOTAPP"
a2-ivp-c-002,Error,A2,I - UDS Initial Visit (new participants),INRELTO,Conformity,INRELTO conforms,Q1. INRELTO (relationship to participant) must be an integer between 1 and 6,,
a2-ivp-c-004,Error,A2,I - UDS Initial Visit (new participants),INKNOWN,Conformity,INKNOWN conforms,"Q2. INKNOWN (length knowing participant) must be between 0-120, or =999 (Unknown)",,
a2-ivp-c-006,Error,A2,I - UDS Initial Visit (new participants),INLIVWTH,Conformity,INLIVWTH conforms,Q3. INLIVWTH (lives with participant?) must be an integer between 0 and 1,,
a2-ivp-c-009,Error,A2,I - UDS Initial Visit (new participants),INCNTMOD,Conformity,INCNTMOD conforms,Q4. INCNTMOD (primary contact mode w/participant) must be an integer between 1 and 6,,
a2-ivp-c-014,Error,A2,I - UDS Initial Visit (new participants),INCNTFRQ,Conformity,INCNTFRQ conforms,Q4a1. INCNTFRQ (primary contact freq w/participant) must be an integer between 1 and 6,,
a2-ivp-c-017,Error,A2,I - UDS Initial Visit (new participants),INCNTTIM,Conformity,INCNTTIM conforms,Q4a2. INCNTTIM (avg time spent w/participant) must be an integer between 1 and 5,,
a2-ivp-c-019,Error,A2,I - UDS Initial Visit (new participants),INRELY,Conformity,INRELY conforms,Q5. INRELY (co-participant reliable?) must be an integer between 0 and 1,,
a2-ivp-c-021,Error,A2,I - UDS Initial Visit (new participants),INMEMWORS,Conformity,INMEMWORS conforms,"Q7. INMEMWORS (participant's memory is worse?) must be an integer between 0 and 2, or 9",,
a2-ivp-c-023,Error,A2,I - UDS Initial Visit (new participants),INMEMTROUB,Conformity,conforms,"Q8. INMEMTROUB (participant trouble remembering?) must be an integer between 1 and 5, or 9",,
a2-ivp-c-025,Error,A2,I - UDS Initial Visit (new participants),INMEMTEN,Conformity,conforms,"Q9. INMEMTEN (participant's memory compared to 10 years ago?) must be an integer between 1 and 5, or 9",,
a2-ivp-c-027,Error,A2,I - UDS Initial Visit (new participants),FRMDATEA2,Conformity,FRMDATEA2 conforms,Q0a. FRMDATEA2 (A2 form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,,
a2-ivp-c-029,Error,A2,I - UDS Initial Visit (new participants),LANGA2,Conformity,LANGA2 conforms,Q0c. LANGA2 (Language of A2 administration) must be an integer between 1-2,,
a2-ivp-c-031,Error,A2,I - UDS Initial Visit (new participants),MODEA2,Conformity,MODEA2 conforms,Q0d. MODEA2 (A2 in person or remote or not complete) must be an integer between 0-2,,
a2-ivp-c-034,Error,A2,I - UDS Initial Visit (new participants),RMREASA2,Conformity,RMREASA2 conforms,Q0d1. RMREASA2 (Reason for remote A2) must be an integer between 1 and 5,,
a2-ivp-c-037,Error,A2,I - UDS Initial Visit (new participants),RMMODEA2,Conformity,RMMODEA2 conforms,Q0d1a. RMMODEA2 (Mode of remote A2 administration) must be an integer between 1-2,,
a2-ivp-c-039,Error,A2,I - UDS Initial Visit (new participants),A2NOT,Conformity,A2NOT conforms,"Q0d2. A2NOT (If form was not submitted, specify reason) must equal 92 or be an integer between 95-98",,
a2-ivp-m-001,Error,A2,I - UDS Initial Visit (new participants),INRELTO,Missingness,INRELTO must be present,Q1. INRELTO (relationship to participant) cannot be blank,,
a2-ivp-m-003,Error,A2,I - UDS Initial Visit (new participants),INKNOWN,Missingness,INKNOWN must be present,Q2. INKNOWN (length knowing participant) cannot be blank,,
a2-ivp-m-005,Error,A2,I - UDS Initial Visit (new participants),INLIVWTH,Missingness,INLIVWTH must be present,Q3. INLIVWTH (lives with participant?) cannot be blank,,
a2-ivp-m-007,Error,A2,I - UDS Initial Visit (new participants),INCNTMOD,Missingness,INCNTMOD conditionally present,If Q3. INLIVWTH (lives with participant?)=0 (No) then Q4. INCNTMOD (primary contact mode w/participant) cannot be blank,,"INLIVWTH, INCNTMOD"
a2-ivp-m-008,Error,A2,I - UDS Initial Visit (new participants),INCNTMOD,Missingness,INCNTMOD conditionally blank,If Q3. INLIVWTH (lives with participant?)=1 (Yes) then Q4. INCNTMOD (primary contact mode w/participant) must be blank,,"INLIVWTH, INCNTMOD"
a2-ivp-m-010,Error,A2,I - UDS Initial Visit (new participants),INCNTMDX,Missingness,INCNTMDX conditionally present,If Q4. INCNTMOD (primary contact mode w/participant)=6 (Other) then Q4a. INCNTMDX (specify primary contact mode w/participant) cannot be blank,,"INCNTMOD, INCNTMDX"
a2-ivp-m-011,Error,A2,I - UDS Initial Visit (new participants),INCNTMDX,Missingness,INCNTMDX conditionally blank,If Q4. INCNTMOD (primary contact mode w/participant) ne 6 (Other) then Q4a. INCNTMDX (specify primary contact mode w/participant) must be blank,,"INCNTMOD, INCNTMDX"
a2-ivp-m-012,Error,A2,I - UDS Initial Visit (new participants),INCNTFRQ,Missingness,INCNTFRQ conditionally present,If Q3. INLIVWTH (lives with participant?)=0 (No) then Q4a1. INCNTFRQ (primary contact freq w/participant) cannot be blank,,"INLIVWTH, INCNTFRQ"
a2-ivp-m-013,Error,A2,I - UDS Initial Visit (new participants),INCNTFRQ,Missingness,INCNTFRQ conditionally blank,If Q3. INLIVWTH (lives with participant?)=1 (Yes) then Q4a1. INCNTFRQ (primary contact freq w/participant) must be blank,,"INLIVWTH, INCNTFRQ"
a2-ivp-m-015,Error,A2,I - UDS Initial Visit (new participants),INCNTTIM,Missingness,INCNTTIM conditionally present,If Q3. INLIVWTH (lives with participant?)=0 (No) then Q4a2. INCNTTIM (avg time spent w/participant) cannot be blank,,"INLIVWTH, INCNTTIM"
a2-ivp-m-016,Error,A2,I - UDS Initial Visit (new participants),INCNTTIM,Missingness,INCNTTIM conditionally blank,If Q3. INLIVWTH (lives with participant?)=1 (Yes) then Q4a2. INCNTTIM (avg time spent w/participant) must be blank,,"INLIVWTH, INCNTTIM"
a2-ivp-m-018,Error,A2,I - UDS Initial Visit (new participants),INRELY,Missingness,INRELY must be present,Q5. INRELY (co-participant reliable?) cannot be blank,,
a2-ivp-m-020,Error,A2,I - UDS Initial Visit (new participants),INMEMWORS,Missingness,INMEMWORS must be present,Q6. INMEMWORS (participant's memory is worse?) cannot be blank,,
a2-ivp-m-022,Error,A2,I - UDS Initial Visit (new participants),INMEMTROUB,Missingness,must be present,Q8. INMEMTROUB (participant trouble remembering?) cannot be blank,,
a2-ivp-m-024,Error,A2,I - UDS Initial Visit (new participants),INMEMTEN,Missingness,must be present,Q9. INMEMTEN (participant's memory compared to 10 years ago?) cannt be blank,,
a2-ivp-m-026,Error,A2,I - UDS Initial Visit (new participants),FRMDATEA2,Missingness,FRMDATEA2 must be present,Q0a. FRMDATEA2 (A2 form date) cannot be blank,,
a2-ivp-m-028,Error,A2,I - UDS Initial Visit (new participants),LANGA2,Missingness,LANGA2 must be present,Q0c. LANGA2 (Language of A2 administration) cannot be blank,,
a2-ivp-m-030,Error,A2,I - UDS Initial Visit (new participants),MODEA2,Missingness,MODEA2 must be present,Q0d. MODEA2 (A2 in person or remote) cannot be blank,,
a2-ivp-m-032,Error,A2,I - UDS Initial Visit (new participants),RMREASA2,Missingness,RMREASA2 conditionally present,"If Q0d. MODEA2 (A2 in person, remote, or not completed) = 2 (Remote) then Q0d1. RMREASA2 (Reason for remote A2) cannot be blank",,"MODEA2, RMREASA2"
a2-ivp-m-033,Error,A2,I - UDS Initial Visit (new participants),RMREASA2,Missingness,RMREASA2 conditionally blank,"If Q0d. MODEA2 (A2 in person, remote, or not completed) = 0 or 1 (In-person or not completed) then Q0d1. RMREASA2 (Reason for remote A2) must be blank",,"MODEA2, RMREASA2"
a2-ivp-m-035,Error,A2,I - UDS Initial Visit (new participants),RMMODEA2,Missingness,RMMODEA2 conditionally present,"If Q0d. MODEA2 (A2 in person, remote, or not completed) = 2 (Remote) then Q0d1a. RMMODEA2 (Mode of remote A2 administration) cannot be blank",,"MODEA2, RMMODEA2"
a2-ivp-m-036,Error,A2,I - UDS Initial Visit (new participants),RMMODEA2,Missingness,RMMODEA2 conditionally blank,"If Q0d. MODEA2 (A2 in person, remote, or not completed) = 0 or 1 (In-person or not completed) then Q0d1a. RMMODEA2 (Mode of remote A2 administration) must be blank",,"MODEA2, RMMODEA2"
a2-ivp-m-038,Error,A2,I - UDS Initial Visit (new participants),A2NOT,Missingness,A2NOT conditionally present,"If Q0d. MODEA2 (A2 in person, remote or not completed) = 0 (not completed) then Q0d2. A2NOT (If form was not submitted, specify reason) cannot be blank",,"MODEA2, A2NOT"
a2-ivp-m-040,Error,A2,I - UDS Initial Visit (new participants),MODEA2,Missingness,A2 form must be blank,"If Q0d. MODEA2 (A2 in person, remote, or not complete) = 0 (not complete), form A2 should not have data filled",,
a2-ivp-m-041,Error,A2,I - UDS Initial Visit (new participants),A2NOT,Missingness,A2NOT conditionally blank,"If Q0d. MODEA2 (A2 in person, remote or not completed) = 1 or 2 (In-person or remote) then Q0d2. A2NOT (If form was not submitted, specify reason) must be blank",,"MODEA2, A2NOT"
a2-ivp-p-1001,Alert,A2,I - UDS Initial Visit (new participants),INLIVWTH,Plausibility,INLIVWTH compared to INRELTO,"IF Q1. INRELTO (relationship to participant)=1 (spouse, partner, companion), then Q3. INLIVWTH (lives with participant?) should not equal 0 (no)",,"INRELTO, INLIVWTH"
a2-ivp-p-1002,Alert,A2,I - UDS Initial Visit (new participants),INLIVWTH,Plausibility,INLIVWTH compared to participants living situation,"IF Q3. INLIVWTH (lives with participant?)=1 (yes) then Form A1, Q12. LIVSITUA (participant's living situation) should not equal 1 (lives alone)","a1, a2","INLIVWTH, LIVSITUA"
a3-ivp-c-002,Error,A3,I - UDS Initial Visit (new participants),FRMDATEA3,Conformity,FRMDATEA3 conforms,Q0a. FRMDATEA3 (A3 form date) must be in mm/dd/yyyy or yyyy/mm/dd format,,
a3-ivp-c-004,Error,A3,I - UDS Initial Visit (new participants),LANGA3,Conformity,LANGA3 conforms,Q0c. LANGA3 (Language of A3 administration) must be an integer between 1-2,,
a3-ivp-c-006,Error,A3,I - UDS Initial Visit (new participants),MODEA3,Conformity,MODEA3 conforms,Q0d. MODEA3 (A3 in person or remote) must be an integer between 1-2,,
a3-ivp-c-009,Error,A3,I - UDS Initial Visit (new participants),RMREASA3,Conformity,RMREASA3 conforms,Q0d1. RMREASA3 (Reason for remote A3) must be an integer between 1-5,,
a3-ivp-c-012,Error,A3,I - UDS Initial Visit (new participants),RMMODEA3,Conformity,RMMODEA3 conforms,Q0d1a. RMMODEA3 (Mode of remote A3 administration) must be an integer between 1-2,,
a3-ivp-c-014,Error,A3,I - UDS Initial Visit (new participants),MOMYOB,Conformity,MOMYOB conforms,"Q1a1. MOMYOB (Mom birth year) must be a year between 1850 and the current year minus 20, or =9999 (Unknown)",,
