Error Code,Error Type,Form Name,Packet,Variable Name,Type of Check,Name of the Test,Full Test Description,List of form(s) compared in this test,List of variable(s) compared in this test
b9-fvp-m-184,Error,B9,F - UDS Follow-up Visit,MOFACE,Missingness,MOFACE conditionally blank,"If Q14. DECCLMOT (Motor symptoms) = 0 (No), then Q15f. MOFACE (Changes in facial expression) must be blank",,"DECCLMOT, MOFACE"
b9-fvp-m-186,Error,B9,F - UDS Follow-up Visit,MOSPEECH,Missingness,MOSPEECH conditionally present,"If Q14. DECCLMOT (Motor symptoms) = 1 (Yes), then Q15g MOSPEECH (Change in speech) cannot be blank",,"DECCLMOT, MOSPEECH"
b9-fvp-m-187,Error,B9,F - UDS Follow-up Visit,MOSPEECH,Missingness,MOSPEECH conditionally blank,"If Q14. DECCLMOT (Motor symptoms) = 0 (No), then Q15g MOSPEECH (Change in speech) must be blank",,"DECCLMOT, MOSPEECH"
b9-fvp-m-189,Error,B9,F - UDS Follow-up Visit,MOTORAGE,Missingness,MOTORAGE conditionally present,"If any of (Q15a. MOGAIT, Q15b. MOFALLS, Q15c. MOSLOW, Q15d. MOTREM, Q15e. MOLIMB, Q15f. MOFACE, Q15g. MOSPEECH) = 1 (Yes), then Q15h. MOTORAGE (Age that motor symptoms began) cannot be blank",,"MOGAIT, MOFALLS, MOSLOW, MOTREM, MOLIMB, MOFACE, MOSPEECH, MOTORAGE"
b9-fvp-m-190,Error,B9,F - UDS Follow-up Visit,MOTORAGE,Missingness,MOTORAGE conditionally blank,"If all of (Q15a. MOGAIT, Q15b. MOFALLS, Q15c. MOSLOW, Q15d. MOTREM, Q15e. MOLIMB, Q15f. MOFACE, Q15g. MOSPEECH) not = 1 (Yes), then Q15h. MOTORAGE (Age that motor symptoms began) must be blank",,"MOGAIT, MOFALLS, MOSLOW, MOTREM, MOLIMB, MOFACE, MOSPEECH, MOTORAGE"
b9-fvp-m-192,Error,B9,F - UDS Follow-up Visit,MOMODE,Missingness,MOMODE conditionally present,"If Q14. DECCLMOT (Motor symptoms) = 1 (Yes), then Q16. MOMODE (Mode of onset for motor symptoms) cannot be blank",,"DECCLMOT, MOMODE"
b9-fvp-m-193,Error,B9,F - UDS Follow-up Visit,MOMODE,Missingness,MOMODE conditionally blank,"If Q14. DECCLMOT (Motor symptoms) = 0 (No), then Q16. MOMODE (Mode of onset for motor symptoms) must be blank",,"DECCLMOT, MOMODE"
b9-fvp-m-195,Error,B9,F - UDS Follow-up Visit,MOMODEX,Missingness,MOMODEX conditionally present,"If Q16. MOMODE (Mode of onset for motor symptoms) = 4 (Other), then Q16a. MOMODEX (Other mode of onset - specify) cannot be blank",,"MOMODE, MOMODEX"
b9-fvp-m-196,Error,B9,F - UDS Follow-up Visit,MOMODEX,Missingness,MOMODEX conditionally blank,"If Q16. MOMODE (Mode of onset for motor symptoms) not = 4 (Other), then Q16a. MOMODEX (Other mode of onset - specify) must be blank",,"MOMODE, MOMODEX"
b9-fvp-m-197,Error,B9,F - UDS Follow-up Visit,MOMOPARK,Missingness,MOMOPARK conditionally present,"If Q14. DECCLMOT (Motor symptoms) = 1 (Yes), then Q17. MOMOPARK (Parkinsonian motor function) cannot be blank",,"DECCLMOT, MOMOPARK"
b9-fvp-m-198,Error,B9,F - UDS Follow-up Visit,MOMOPARK,Missingness,MOMOPARK conditionally blank,"If Q14. DECCLMOT (Motor symptoms) = 0 (No), then Q17. MOMOPARK (Parkinsonian motor function) must be blank",,"DECCLMOT, MOMOPARK"
b9-fvp-m-200,Error,B9,F - UDS Follow-up Visit,MOMOALS,Missingness,MOMOALS conditionally present,"If Q14. DECCLMOT (Motor symptoms) = 1 (Yes), then Q18. MOMOALS (Motor changes suggestive of ALS) cannot be blank",,"DECCLMOT, MOMOALS"
b9-fvp-m-201,Error,B9,F - UDS Follow-up Visit,MOMOALS,Missingness,MOMOALS conditionally blank,"If Q14. DECCLMOT (Motor symptoms) = 0 (No), then Q18. MOMOALS (Motor changes suggestive of ALS) must be blank",,"DECCLMOT, MOMOALS"
b9-fvp-m-203,Error,B9,F - UDS Follow-up Visit,COURSE,Missingness,COURSE conditionally present,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 1 (Yes), then Q19. COURSE (Course of decline) cannot be blank",,"DECCLIN, COURSE"
b9-fvp-m-204,Error,B9,F - UDS Follow-up Visit,COURSE,Missingness,COURSE conditionally blank,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 0 (No), then Q19. COURSE (Course of decline) must be blank",,"DECCLIN, COURSE"
b9-fvp-m-206,Error,B9,F - UDS Follow-up Visit,FRSTCHG,Missingness,FRSTCHG conditionally present,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 1 (Yes), then Q20. FRSTCHG (First domain changed) cannot be blank",,"DECCLIN, FRSTCHG"
b9-fvp-m-207,Error,B9,F - UDS Follow-up Visit,FRSTCHG,Missingness,FRSTCHG conditionally blank,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 0 (No), then Q20. FRSTCHG (First domain changed) must be blank",,"DECCLIN, FRSTCHG"
b9-fvp-p-1001,Alert,B9,F - UDS Follow-up Visit,DECCOGIN,Plausibility,INMEMWORS aligns with co-participant report on B9,"If A2 Q6. INMEMWORS (participant's memory is worse?)=1,2 (Yes) then B9 Q4. DECCOGIN (Co-participant-reported cognitive decline) should equal 1 (Yes)","a2, b9","INMEMWORS, DECCOGIN"
b9-fvp-p-1002,Alert,B9,F - UDS Follow-up Visit,DECCOGIN,Plausibility,INMEMTROUB aligns with co-participant report on B9,"If A2 Q7. INMEMTROUB (participant trouble remembering?)=4,5 (Often or very often) then B9 Q4. DECCOGIN (Co-participant-reported cognitive decline) should equal 1 (Yes)","a2, b9","INMEMTROUB, DECCOGIN"
b9-fvp-p-1003,Alert,B9,F - UDS Follow-up Visit,DECCOGIN,Plausibility,INMEMTEN aligns with co-participant report on B9,"If A2 Q8. INMEMTEN (participant's memory compared to 10 years ago?)=4,5 (Much worse or a little worse) then B9 Q4. DECCOGIN (Co-participant-reported cognitive decline) should equal 1 (Yes)","a2, b9","INMEMTEN, DECCOGIN"
b9-fvp-p-1005,Alert,B9,F - UDS Follow-up Visit,MOMOPARK,Plausibility,MOMOPARK aligns with PARKSIGN,"If B8 Q3. PARKSIGN (parkinsonian signs) = 0 (No abnormal signs in this section are present), then Q17. MOMOPARK (motor symptoms suggestive of parkinsonism) should = 0 (No) or be blank","b8, b9","MOMOPARK, PARKSIGN"
b9-fvp-p-1006,Alert,B9,F - UDS Follow-up Visit,MOFACE,Plausibility,MOFACE compared to MASKING,"If B8 Q3m. MASKING (Facial expression) = 1 (present), then Q15f. MOFACE (Change in facial expression) should not be 0 (no)","b8, b9","MOFACE, MASKING"
b9-fvp-p-1007,Alert,B9,F - UDS Follow-up Visit,MOFACE,Plausibility,MOFACE compared to MASKING,"If B8 Q3m. MASKING (Facial expression) = 0 (absent), then Q15f. MOFACE (Change in facial expression) should = 0 (No) or be blank","b8, b9","MOFACE, MASKING"
b9-fvp-p-1008,Alert,B9,F - UDS Follow-up Visit,MOGAIT,Plausibility,MOGAIT compared to GAITABN,"If B8 Q5. GAITABN (Gait) = 1 (present), then Q15a. MOGAIT (Gait disorder) should not be 0 (no)","b8, b9","MOGAIT, GAITABN"
b9-fvp-p-1009,Alert,B9,F - UDS Follow-up Visit,MOGAIT,Plausibility,MOGAIT compared to GAITABN,"If B8 Q5. GAITABN (Gait) = 0 (absent), then Q15a. MOGAIT (Gait disorder) should = 0 (No) or be blank","b8, b9","MOGAIT, GAITABN"
b9-fvp-p-1010,Alert,B9,F - UDS Follow-up Visit,COGAGE,Plausibility,MCI or dementia diagnoses on D1a align with COGAGE on B9,If Form D1a Q3. DEMENTED (Dementia?)=1 (yes) or Form D1a Q4b. MCI (MCI (amnestic or non-amnestic)?) =1 (yes) then Q9i. COGAGE (Age that prominent cognitive problem began) should not be blank,"b9, d1a","DEMENTED, MCI, COGAGE"
b9-fvp-p-1011,Alert,B9,F - UDS Follow-up Visit,DECCLIN,Plausibility,Normal diagnosis on D1a aligns with DECCLIN on B9,If Form D1a Q2. NORMCOG (Unimpaired cognition & behavior?)=1 (Yes) then Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) should equal 0 (No),"b9, d1a","NORMCOG, DECCLIN"
b9-fvp-p-1012,Alert,B9,F - UDS Follow-up Visit,DECCLIN,Plausibility,Normal diagnosis on D1a aligns with DECCLIN on B9,If Form D1a Q2. NORMCOG (Unimpaired cognition & behavior?)=0 (No) then Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) should equal 1 (Yes),"b9, d1a","NORMCOG, DECCLIN"
b9-fvp-p-1013,Alert,B9,F - UDS Follow-up Visit,DECCOG,Plausibility,MEMWORS aligns with DECCOG,"If A1 Q18. MEMWORS (participant's memory is worse?)=1,2 (Yes) then B9 Q1. DECCOG (Participant-reported cognitive decline) should equal 1 (Yes)","a1, b9","MEMWORS, DECCOG"
b9-fvp-p-1014,Alert,B9,F - UDS Follow-up Visit,DECCOG,Plausibility,MEMTROUB aligns with DECCOG,"If A1 Q19. MEMTROUB (participant trouble remembering?)=4,5 (Often or very often) then B9 Q1. DECCOG (Co-participant-reported cognitive decline) should equal 1 (Yes)","a1, b9","MEMTROUB, DECCOG"
b9-fvp-p-1015,Alert,B9,F - UDS Follow-up Visit,DECCOG,Plausibility,INMEMTEN aligns with DECCOG,"If A1 Q20. MEMTEN (participant's memory compared to 10 years ago?)=4,5 (Much worse or a little worse) then B9 Q1. DECCOG (Co-participant-reported cognitive decline) should equal 1 (Yes)","a1, b9","MEMTEN, DECCOG"
b9-fvp-p-1016,Alert,B9,F - UDS Follow-up Visit,COGAGE,Plausibility,Age of onset of cognitive-related symptoms aligns with age of cognitive decline in previous visit,"If COGAGE is not blank or 777 and COGAGE[prev_vis] is not blank or 777, previous visit B9 Q9i. COGAGE should equal B9 Q9i. COGAGE (If any of the cognitive symptoms in 9a-9h are present, at what age did they begin?)","b9, b9[prev_vis]","COGAGE[prev_vis], COGAGE"
b9-fvp-p-1017,Alert,B9,F - UDS Follow-up Visit,BEHAGE,Plausibility,Age of onset of mood-related symptoms aligns with previous visit,"If BEHAGE is not blank or 7777 and BEHAGE[prev_vis] is not blank or 777, previous visit B9 Q12g. BEHAGE should equal B9 Q12g. BEHAGE (If any of the mood-related behavioral symptoms in 12a-12f are present, at what age did they begin?)","b9, b9[prev_vis]","BEHAGE[prev_vis], BEHAGE"
b9-fvp-p-1018,Alert,B9,F - UDS Follow-up Visit,MOTORAGE,Plausibility,Age of onset of changes in motor functions aligns with previous visit,"If MOTORAGE is not blank or 777 and MOTORAGE[prev_vis] is not blank or 777, previous visit B9 Q15h. MOTORAGE should equal B9 Q15h. MOTORAGE (If changes in motor function are present in 15a-15g, at what age did they begin?)","b9, b9[prev_vis]","MOTORAGE[prev_vis], MOTORAGE"
b9-fvp-p-1019,Error,B9,F - UDS Follow-up Visit,DECCLCOG,Plausibility,"DECCLCOG compared to COGMEM, COGORI, COGJUDG, COGLANG, COGVIS, COGATTN, COGFLUC, COGOTHR","If DECCLCOG (Impaired cognition per clinician) = 1 (Yes) then questions 9a-9h (COGMEM, COGORI, COGJUDG, COGLANG, COGVIS, COGATTN, COGFLUC and COGOTHR) should not all equal 0 or 9.",,"DECCLCOG , COGMEM, COGORI, COGJUDG, COGLANG, COGVIS, COGATTN, COGFLUC, COGOTHR"
b9-fvp-p-1020,Error,B9,F - UDS Follow-up Visit,DECCLBE,Plausibility,"DECCLBE compared to BEAPATHY, BEDEP, BEANX, BEEUPH, BEIRRIT, BEAGIT, BEVHALL, BEAHALL, BEDEL, BEAGGRS, BEDISIN, BEPERCH, BEEMPATH, BEOBCOM, BEANGER, BESUBAB, BEREM, BEOTHR","If DECCLBE (Participant experiencing behavioral symptoms per clinicial) = 1 (Yes) then questions 12a-12t (BEAPATHY, BEDEP, BEANX, BEEUPH, BEIRRIT, BEAGIT, BEVHALL, BEAHALL, BEDEL, BEAGGRS, BEDISIN, BEPERCH, BEEMPATH, BEOBCOM, BEANGER, BESUBAB, BEREM, BEOTHR) should not all equal 0 or 9",,"DECCLBE, BEAPATHY, BEDEP, BEANX, BEEUPH, BEIRRIT, BEAGIT, BEVHALL, BEAHALL, BEDEL, BEAGGRS, BEDISIN, BEPERCH, BEEMPATH, BEOBCOM, BEANGER, BESUBAB, BEREM, BEOTHR"
b9-fvp-p-1021,Error,B9,F - UDS Follow-up Visit,DECCLMOT,Plausibility,"DECCLMOT compared to MOGAIT, MOFALLS, MOSLOW, MOTREM, MOLIMB, MOFACE, MOSPEECH","If DECCLMOT (Motor symptoms) = 1 (Yes) then questions 15a -15g (MOGAIT, MOFALLS, MOSLOW, MOTREM, MOLIMB, MOFACE, MOSPEECH) should not all equal 0 or 9",,"DECCLMOT, MOGAIT, MOFALLS, MOSLOW, MOTREM, MOLIMB, MOFACE, MOSPEECH"
b9-fvp-p-1022,Alert,B9,F - UDS Follow-up Visit,PSYCHAGE,Plausibility,Age of onset of psychosis and impulse control-related behavioral symptoms aligns with age of symptom onset in previous visit,"If PSYCHAGE is not blank or 777 and PSYCHAGE[prev_vis] is not blank or 777, previous visit B9 Q12l. PSYCHAGE should equal B9 Q12l. PSYCHAGE (If any of the psychosis and impulse control-related behavioral symptoms in 12h-12k are present, at what age did they begin?)","b9, b9[prev_vis]","PSYCHAGE[prev_vis], PSYCHAGE"
b9-fvp-p-1023,Alert,B9,F - UDS Follow-up Visit,PERCHAGE,Plausibility,Age of onset of personality-related behavioral symptoms aligns with age of symptom onset in previous visit,"If PERCHAGE is not blank or 777 and PERCHAGE[prev_vis] is not blank or 777, previous visit B9 Q12s. PERCHAGE should equal B9 Q12s. PERCHAGE (If any of the personality-related behavioral symptoms in 12m-12r are present, at what age did they begin?)","b9, b9[prev_vis]","PERCHAGE[prev_vis], PERCHAGE"
b9-fvp-p-1024,Alert,B9,F - UDS Follow-up Visit,BEREMAGO,Plausibility,Age of onset of dream-enactment behavior aligns with age of onset in previous visit,"If BEREMAGO is not blank or 777 and BEREMAGO[prev_vis] is not blank or 777, previous visit B9 Q12t1. BEREMAGO should equal B9 Q12t1. BEREMAGO (IF YES, at what age did the dream enactment behavior begin?)","b9, b9[prev_vis]","BEREMAGO[prev_vis], BEREMAGO"
b9-fvp-p-1025,Alert,B9,F - UDS Follow-up Visit,COGAGE,Plausibility,Age of onset of cognitive symptoms provided at previous visit is valid,"If COGAGE[prev_vis] is not between 9 and 110 or 777, then Q9i. COGAGE (If any of the cognitive symptoms in 9a-9h are present, at what age did they begin?) should not = 777","b9, b9[prev_vis]","COGAGE[prev_vis], COGAGE"
b9-fvp-p-1026,Alert,B9,F - UDS Follow-up Visit,BEHAGE,Plausibility,Age of onset of mood-related symptoms provided at previous visit is valid,"If BEHAGE[prev_vis] is not between 9 and 110 or 777, then Q12g. BEHAGE (If any of the mood-related behavioral symptoms in 12a-12f are present, at what age did they begin?) should not = 777","b9, b9[prev_vis]","BEHAGE[prev_vis], BEHAGE"
b9-fvp-p-1027,Alert,B9,F - UDS Follow-up Visit,PSYCHAGE,Plausibility,Age of onset of psychosis and impulse control-related behavioral symptoms provided at previous visit is valid,"If PSYCHAGE[prev_vis] is not between 9 and 110 or 777, then Q12l. PSYCHAGE (If any of the psychosis and impulse control-related behavioral symptoms in 12h-12k are present, at what age did they begin?) should not = 777","b9, b9[prev_vis]","PSYCHAGE[prev_vis], PSYCHAGE"
b9-fvp-p-1028,Alert,B9,F - UDS Follow-up Visit,PERCHAGE,Plausibility,Age of onset of personality-related behavioral symptoms provided at previous visit is valid,"If PERCHAGE[prev_vis] is not between 9 and 110 or 777, then Q12s. PERCHAGE (If any of the personality-related behavioral symptoms in 12m-12r are present, at what age did they begin?) should not = 777","b9, b9[prev_vis]","PERCHAGE[prev_vis], PERCHAGE"
b9-fvp-p-1029,Alert,B9,F - UDS Follow-up Visit,BEREMAGO,Plausibility,Age of onset of dream-enactment behavior provided at previous visit is valid,"If BEREMAGO[prev_vis] is not between 9 and 110 or 777, then Q12t1. BEREMAGO (IF YES, at what age did the dream enactment behavior begin?) should not = 777","b9, b9[prev_vis]","BEREMAGO[prev_vis], BEREMAGO"
b9-fvp-p-1030,Alert,B9,F - UDS Follow-up Visit,MOTORAGE,Plausibility,Age of onset of cognitive-related symptoms provided at previous visit is valid,"If MOTORAGE[prev_vis] is not between 15 and 110 or 777, then Q15h. MOTORAGE (If changes in motor function are present in 15a-15g, at what age did they begin?) should not = 777","b9, b9[prev_vis]","MOTORAGE[prev_vis], MOTORAGE"
c2-fvp-c-002,Error,C2,F - UDS Follow-up Visit,FRMDATEC2C2T,Conformity,FRMDATEC2C2T conforms,Q0a. FRMDATEXX (C2 form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,,
c2-fvp-c-004,Error,C2,F - UDS Follow-up Visit,LANGC2C2T,Conformity,LANGC2C2T conforms,Q0c. LANGC2C2T (Language of C2 administration) must be an integer between 1-2,,
c2-fvp-c-006,Error,C2,F - UDS Follow-up Visit,MODEC2C2T,Conformity,MODEC2C2T conforms,Q0d. MODEC2C2T (C2 in person or remote) must be an integer between 1-2,,
c2-fvp-c-009,Error,C2,F - UDS Follow-up Visit,RMREASC2C2T,Conformity,RMREASC2C2T conforms,Q0d1. RMREASC2C2T (Reason for remote C2) must be an integer between 1-5,,
c2-fvp-c-012,Error,C2,F - UDS Follow-up Visit,RMMODEC2C2T,Conformity,RMMODEC2C2T conforms,Q0d1a. RMMODEC2C2T (Mode of remote C2/C2T administration) must be 2,,
c2-fvp-c-014,Error,C2,F - UDS Follow-up Visit,MOCACOMP,Conformity,MOCACOMP conforms,Q1a. MOCACOMP (MoCA administered) must be between 0 and 1,,
c2-fvp-c-016,Error,C2,F - UDS Follow-up Visit,MOCAREAS,Conformity,MOCAREAS conforms,Q1a1. MOCAREAS (reason not adminstered) must be between 95 and 98,,"MOCACOMP, MOCAREAS"
c2-fvp-c-019,Error,C2,F - UDS Follow-up Visit,MOCALOC,Conformity,MOCALOC conforms,Q1b. MOCALOC (MoCA location) must be between 1 and 3,,
c2-fvp-c-022,Error,C2,F - UDS Follow-up Visit,MOCALAN,Conformity,MOCALAN conforms,Q1c. MOCALAN (MoCA language) must be between 1 and 3,,
c2-fvp-c-027,Error,C2,F - UDS Follow-up Visit,MOCAVIS,Conformity,MOCAVIS conforms,Q1d. MOCAVIS (visual impairment) must be between 0 and 1,,
c2-fvp-c-030,Error,C2,F - UDS Follow-up Visit,MOCAHEAR,Conformity,MOCAHEAR conforms,Q1e. MOCAHEAR (hearing impairment) must be between 0 and 1,,
c2-fvp-c-033,Error,C2,F - UDS Follow-up Visit,MOCATOTS,Conformity,MOCATOTS conforms,"Q1f. MOCATOTS (total MoCA score) must be between 0 and 30, or 88",,
c2-fvp-c-036,Error,C2,F - UDS Follow-up Visit,MOCATRAI,Conformity,MOCATRAI conforms,Q1g. MOCATRAI (visuospatial trails) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-039,Error,C2,F - UDS Follow-up Visit,MOCACUBE,Conformity,MOCACUBE conforms,Q1h. MOCACUBE (visuospatial cube) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-042,Error,C2,F - UDS Follow-up Visit,MOCACLOC,Conformity,MOCACLOC conforms,Q1I. MOCACLOC (visuospatial clock contour) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-045,Error,C2,F - UDS Follow-up Visit,MOCACLON,Conformity,MOCACLON conforms,Q1j. MOCACLON (visuospatial clock numbers) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-048,Error,C2,F - UDS Follow-up Visit,MOCACLOH,Conformity,MOCACLOH conforms,Q1k. MOCACLOH (visuospatial clock hands) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-051,Error,C2,F - UDS Follow-up Visit,MOCANAMI,Conformity,MOCANAMI conforms,Q1l. MOCANAMI (language naming) must be between 0 and 3 or between 95 and 98,,
c2-fvp-c-054,Error,C2,F - UDS Follow-up Visit,MOCAREGI,Conformity,MOCAREGI conforms,Q1m. MOCAREGI (memory registration) must be between 0 and 10 or between 95 and 98,,
c2-fvp-c-057,Error,C2,F - UDS Follow-up Visit,MOCADIGI,Conformity,MOCADIGI conforms,Q1n. MOCADIGI (attention digits) must be between 0 and 2 or between 95 and 98,,
c2-fvp-c-060,Error,C2,F - UDS Follow-up Visit,MOCALETT,Conformity,MOCALETT conforms,Q1o. MOCALETT (attention letter A) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-063,Error,C2,F - UDS Follow-up Visit,MOCASER7,Conformity,MOCASER7 conforms,Q1p. MOCASER7 (attention serial 7) must be between 0 and 3 or between 95 and 98,,
c2-fvp-c-066,Error,C2,F - UDS Follow-up Visit,MOCAREPE,Conformity,MOCAREPE conforms,Q1q. MOCAREPE (language repetition) must be between 0 and 2 or between 95 and 98,,
c2-fvp-c-069,Error,C2,F - UDS Follow-up Visit,MOCAFLUE,Conformity,MOCAFLUE conforms,Q1r. MOCAFLUE (language fluency) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-072,Error,C2,F - UDS Follow-up Visit,MOCAABST,Conformity,MOCAABST conforms,Q1s. MOCAABST (abstraction) must be between 0 and 2 or between 95 and 98,,
c2-fvp-c-075,Error,C2,F - UDS Follow-up Visit,MOCARECN,Conformity,MOCARECN conforms,Q1t. MOCARECN (delayed recall no cue) must be between 0 and 5 or between 95 and 98,,
c2-fvp-c-078,Error,C2,F - UDS Follow-up Visit,MOCARECC,Conformity,MOCARECC conforms,Q1u. MOCARECC (delayed recall cue) must be between 0 and 5 or 88,,
c2-fvp-c-081,Error,C2,F - UDS Follow-up Visit,MOCARECR,Conformity,MOCARECR conforms,Q1v. MOCARECR (delayed recall recognition) must be between 0 and 5 or 88,,
c2-fvp-c-084,Error,C2,F - UDS Follow-up Visit,MOCAORDT,Conformity,MOCAORDT conforms,Q1w. MOCAORDT (orientation date) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-087,Error,C2,F - UDS Follow-up Visit,MOCAORMO,Conformity,MOCAORMO conforms,Q1x. MOCAORMO (orientation month) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-090,Error,C2,F - UDS Follow-up Visit,MOCAORYR,Conformity,MOCAORYR conforms,Q1y. MOCAORYR (orientation year) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-093,Error,C2,F - UDS Follow-up Visit,MOCAORDY,Conformity,MOCAORDY conforms,Q1z. MOCAORDY (orientation day) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-096,Error,C2,F - UDS Follow-up Visit,MOCAORPL,Conformity,MOCAORPL conforms,Q1aa. MOCAORPL (orientation place) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-099,Error,C2,F - UDS Follow-up Visit,MOCAORCT,Conformity,MOCAORCT conforms,Q1bb. MOCAORCT (orientation city) must be between 0 and 1 or between 95 and 98,,
c2-fvp-c-102,Error,C2,F - UDS Follow-up Visit,NPSYCLOC,Conformity,NPSYCLOC conforms,Q2a. NPSYCLOC (npsych location) must be between 1 and 3,,
c2-fvp-c-104,Error,C2,F - UDS Follow-up Visit,NPSYLAN,Conformity,NPSYLAN conforms,Q2b. NPSYLAN (npsych language) must be between 1 and 3,,
c2-fvp-c-108,Error,C2,F - UDS Follow-up Visit,CRAFTVRS,Conformity,CRAFTVRS conforms,Q3a. CRAFTVRS (craft verbatim scoring) must be between 0 and 44 or between 95 and 98,,
c2-fvp-c-110,Error,C2,F - UDS Follow-up Visit,CRAFTURS,Conformity,CRAFTURS conforms,Q3b. CRAFTURS (craft paraphrase scoring) must be between 0 and 25,,
